pedido_id,cliente_id,data_pedido,cidade,uf,regiao,latitude,longitude,canal_venda,categoria_produto,produto,quantidade,preco_unitario,preco_concorrente,desconto_pct,valor_total,forma_pagamento,cupom_promocional,pedido_delivery,distancia_km,tempo_entrega_min,status_delivery,avaliacao_delivery,participa_fidelidade,compras_ultimos_90d,dias_desde_ultima_compra,nps_cliente,status_pedido,observacao
PED-00107,CLI-0323,2025-06-23,Manaus,AM,Norte,-3.09,"-60,06",loja_fisica,medicamento,Dipirona 500mg,1,11.40,10.78,20.00,9.12,cartao_debito,cupom_10,nao,,,nao_aplicavel,,nao,6,157,6,concluido,
PED-00108,CLI-0123,2025-03-07,Uberaba,MG,Sudeste,-19.77,-47.94,loja_fisica,medicamento,Ibuprofeno 400mg,1,35.18,34.04,0.00,35.18,pix,sem_promocao,nao,,,nao_aplicavel,,nao,5,123,8,concluido,preco divergente
PED-00109,CLI-0223,05/12/2025,Salvador,BA,Nordeste,-13.04,NA,delivery,beleza,Protetor Solar FPS50,1,"75,68",75.87,NA,66.60,pix,leve_3_pague_2,nao,,,nao_aplicavel,,sim,10,22,5,concluido,
PED-00110,CLI-0404,2025-11-28,Belo Horizonte,MG,Sudeste,-19.97,-43.85,loja_fisica,beleza,Hidratante Facial,1,60.86,58.00,0.00,60.86,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,10,159,5,concluido,
PED-00111,CLI-0216,2025-02-09,Fortaleza,ce,Nordeste,15.00,"-38,57",site,higiene,Fio Dental,1,34.82,33.61,20.00,27.86,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,nao,12,75,10,concluido,
PED-00112,CLI-0027,06-25-2025,Uberaba,MG,Sudeste,-19.79,-47.91,app,higiene,Absorvente,3,46.44,47.90,10.00,125.40,cartao_credito,cupom_10,sim,5.14,41,entregue,4.60,nao,1,133,10,concluido,
PED-00113,CLI-0113,data_invalida,Goiânia,GO,Centro-Oeste,"-16,65",-49.23,loja_fisica,higiene,Shampoo Anticaspa,1,33.29,28.40,0.00,33.29,pix,sem_promocao,nao,,,nao_aplicavel,,nao,3,8,10,concluido,
PED-00114,CLI-0315,2025-05-16,Uberaba,MG,Sudeste,"-19,78",-48.01,loja_fisica,medicamento,Dipirona 500mg,1,12.65,12.56,0.00,12.65,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,10,66,7,concluido,possivel duplicata
PED-00115,CLI-0357,2025-10-01,Goiânia,GO,Centro-Oeste,-16.72,,loja_fisica,infantil,Soro Infantil,4,21.62,20.38,0.00,86.47,cartao credito,sem_promocao,nao,,,nao_aplicavel,,nao,2,176,9,concluido,
PED-00116,CLI-0059,29/11/2025,Ribeirão Preto,SP,Sudeste,"-21,15",-47.81,loja_fisica,bem_estar,Termometro Digital,1,106.89,107.86,,101.54,cartao_credito,delivery_gratis,nao,,390,atrasado,0.10,nao,8,56,8,concluido,OUTLIER: avaliação extremamente baixa associada a atraso
PED-00117,CLI-0090,2025-12-28,Uberaba,MG,Sudeste,-19.82,-47.94,app,medicamento,Paracetamol 750mg,1,67.42,69.09,0.00,67.42,pix,sem_promocao,nao,,,nao_aplicavel,,S,2,46,6,concluido,
PED-00118,CLI-0383,27/01/2025,Belo Horizonte,MG,Sudeste,-19.96,-43.92,loja_fisica,vitamina_suplemento,Whey Protein,3,35.98,36.18,0.00,"107,95",pix,sem_promocao,nao,,,nao_aplicavel,,nao,3,28,4,concluido,cliente reclamou do atraso
PED-00119,CLI-0127,2025-10-23,Uberlândia,MG,Sudeste,-18.90,-48.23,app,higiene,Absorvente,3,48.13,43.77,"25,00",108.30,cartao_credito,cupom_10,nao,,,nao_aplicavel,,sim,5,151,10,concluido,
PED-00120,CLI-0029,2025-07-27,São Paulo,SP,Sudeste,-23.51,-46.71,app,medicamento,Paracetamol 750mg,1,"66,39",69.12,0.00,66.39,pix,sem_promocao,sim,5.39,55,atrasado,3.60,sim,10,93,3,concluido,produto sem estoque
PED-00121,CLI-0350,2025-12-21,Goiânia,GO,Centro-Oeste,-16.63,-49.20,delivery,medicamento,Ibuprofeno 400mg,2,20.62,17.42,0.00,41.24,cartao_credito,sem_promocao,sim,1.06,20,entregue,5.00,nao,2,88,6,concluido,
PED-00122,CLI-0084,2025-06-12,Brasília,df,Centro-Oeste,-15.76,-47.86,loja_fisica,medicamento,Paracetamol 750mg,1,37.54,32.56,0.00,37.54,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,2,6,6,concluido,preco divergente
PED-00123,CLI-0191,2025-05-23,Uberlândia,MG,Sudeste,-18.99,-48.25,delivery,higiene,Shampoo Anticaspa,1,47.77,46.67,"0,00",47.77,cartao_credito,sem_promocao,sim,0.70,11,entrgue,"4,50",nao,1,119,10,concluido,
PED-00124,CLI-0092,data_invalida,Uberaba,MG,Sudeste,-19.70,-47.97,loja_fisica,higiene,Desodorante,1,14.39,14.87,0.00,14.39,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,6,62,6,concluido,produto sem estoque
PED-00125,CLI-0074,2025-03-27,Manaus,AM,Norte,-3.19,-60.07,loja_fisica,higiene,Sabonete Liquido,1,46.69,39.72,0.00,46.69,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,NA,163,7,concluido,cupom nao aplicado
PED-00126,CLI-0101,04-27-2025,Uberaba,MG,Sudeste,NA,"-48,00",loja_fisica,medicamento,Soro Fisiologico,1,22.06,21.51,NA,"22,06",pix,sem_promocao,nao,,,nao_aplicavel,,sim,1,234,4,concluido,
PED-00127,CLI-0117,2025-02-20,Brasília,DF,Centro-Oeste,"-15,84",-47.92,loja_fisica,vitamina_suplemento,Colageno,5,173.45,163.30,0.00,867.25,dinheiro,sem_promocao,nao,,,nao_aplicavel,,não,7,80,NA,concluido,
PED-00128,CLI-0140,,Belo Horizonte,MG,Sudeste,-19.93,"-43,92",loja_fisica,medicamento,Paracetamol 750mg,1,NA,50.17,0.00,47.86,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,8,102,7,concluido,
PED-00129,CLI-0362,2025-01-17,Ribeirão Preto,SP,Sudeste,-21.22,-47.84,loja_fisica,vitamina_suplemento,Colageno,2,96.25,105.42,0.00,192.49,cartao_debito,sem promocao,nao,,,nao_aplicavel,,nao,1,141,4,concluido,
PED-00130,CLI-0011,19/12/2025,Uberaba,MG,Sudeste,-19.72,-47.98,loja_fisica,higiene,Absorvente,1,23.20,23.25,12.00,20.42,dinheiro,leve_3_pague_2,nao,,,nao_aplicavel,,nao,5,81,4,concluido,preco divergente
PED-00131,CLI-0264,2025-04-18,Uberaba,MG,Sudeste,-19.73,-47.97,loja_fisica,higiene,Absorvente,1,46.54,44.33,0.00,,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,7,46,5,concluido,
PED-00132,CLI-0133,2025-01-15,UBERABA,MG,Sudeste,"-19,79",-47.92,loja_fisica,medicamento,Dipirona 500mg,1,63.42,55.24,"0,00",63.42,pix,sem_promocao,nao,,,nao_aplicavel,,nao,3,140,5,concluido,
PED-00133,CLI-0058,2025-05-01,Uberaba,MG,Sudeste,-45.00,NA,loja_fisica,vitamina_suplemento,Vitamina D,3,,90.97,0.00,279.36,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,174,6,concluido,
PED-00134,CLI-0083,2025-11-26,Uberlândia,MG,Sudeste,-18.96,-48.21,loja_fisica,bem_estar,Medidor Pressao,1,NA,119.79,5.00,104.49,cartao_credito,cupom_10,nao,,,nao_aplicavel,,nao,5,90,10,concluido,
PED-00135,CLI-0046,data_invalida,Uberaba,MG,Sudeste,NA,-47.89,loja_fisica,beleza,Hidratante Facial,1,107.86,110.78,0.00,107.86,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,sim,3,179,9,concluido,
PED-00136,CLI-0306,2025-12-17,Uberaba,MG,Sudeste,-19.78,-47.98,loja_fisica,higiene,Shampoo Anticaspa,1,NA,27.82,0.00,29.51,pix,sem_promocao,nao,,,nao_aplicavel,,nao,,55,5,concluido,
PED-00137,CLI-0118,08-09-2025,Uberlândia,MG,Sudeste,-18.98,-48.35,delivery,medicamento,Ibuprofeno 400mg,1,"66,75","61,48",10.00,60.08,cartao_credito,cashback,sim,9.47,53,entregue,3.60,nao,1,151,6,concluido,cupom nao aplicado
PED-00138,CLI-0232,2025-02-11,Belo Horizonte,MG,Sudeste,-19.94,-43.87,loja_fisica,medicamento,Ibuprofeno 400mg,1,55.42,46.22,NA,55.42,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,7,145,4,concluido,
PED-00139,CLI-0115,04/11/2025,Belo Horizonte,MG,Sudeste,-19.91,-43.94,loja_fisica,vitamina_suplemento,Whey Protein,1,92.29,85.77,0.00,92.29,pix,sem_promocao,nao,,,nao_aplicavel,,nao,7,126,6,concluido,
PED-00140,CLI-0345,2025-08-21,Recife,PE,Nordeste,-8.06,-34.94,loja_fisica,vitamina_suplemento,Omega 3,1,167.31,141.38,12.00,147.23,cartao_credito,cashback,nao,,,nao_aplicavel,,nao,NA,167,NA,cancelado,
PED-00141,CLI-0201,2025-01-12,Curitiba,PR,Sul,NA,-49.34,loja_fisica,beleza,Hidratante Facial,1,61.75,55.43,0.00,61.75,credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,33,8,concluido,
PED-00142,CLI-0319,2025-11-05,Ribeirão Preto,SP,Sudeste,-21.20,-47.85,loja_fisica,medicamento,Soro Fisiologico,,NA,17.71,10.00,"75,54",dinheiro,cupom_10,nao,,,nao_aplicavel,,sim,,207,5,concluido,
PED-00143,CLI-0053,2025-11-06,Uberaba,MG,Sudeste,-19.70,-47.93,app,vitamina_suplemento,Vitamina D,1,95.86,81.85,"0,00",95.86,cartao_debito,sem promocao,nao,,,nao_aplicavel,,nao,2,26,7,concluido,
PED-00144,CLI-0223,2025-09-22,Uberlândia,MG,Sudeste,-18.97,-48.29,site,bem_estar,Alcool Gel,4,119.61,111.03,0.00,478.43,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,1,225,7,concluido,cupom nao aplicado
PED-00145,CLI-0388,,Brasília,df,Centro-Oeste,-15.82,-47.83,app,higiene,Shampoo Anticaspa,1,,35.52,"0,00",41.80,pix,sem_promocao,nao,,,nao_aplicavel,,sim,2,138,7,concluido,
PED-00146,CLI-0218,2025-05-07,Curitiba,PR,Sul,-25.38,-49.26,loja_fisica,medicamento,Loratadina 10mg,1,42.60,40.55,"0,00",42.60,pix,sem_promocao,nao,,,nao_aplicavel,,nao,4,114,10,concluido,
PED-00147,CLI-0111,2025-03-02,Recife,PE,Nordeste,-8.06,-34.94,loja_fisica,higiene,Sabonete Liquido,1,21.56,18.01,12.00,18.97,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,nao,1,220,8,concluido,
PED-00148,CLI-0258,2025-12-29,Goiânia,GO,Centro-Oeste,-16.75,-49.32,delivery,medicamento,Soro Fisiologico,,51.23,NA,0.00,51.23,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,2,136,8,pendente,
PED-00149,CLI-0059,2025-07-31,Uberlândia,MG,Sudeste,-45.00,-48.24,loja_fisica,medicamento,Dipirona 500mg,4,"33,16",32.42,15.00,112.74,cartao_credito,cupom_10,nao,,,nao_aplicavel,,nao,3,141,4,concluido,
PED-00150,CLI-0144,2025-11-20,Manaus,AM,Norte,-3.12,-60.01,site,vitamina_suplemento,Whey Protein,1,107.78,112.47,25.00,80.84,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,NA,129,7,concluido,
PED-00151,CLI-0099,2025-03-05,Curitiba,PR,Sul,-25.37,-49.25,loja,higiene,Fio Dental,1,46.72,38.44,0.00,46.72,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,3,5,5,concluido,
PED-00152,CLI-0027,2025-12-14,São Paulo,SP,Sudeste,-23.49,-46.57,loja_fisica,beleza,Esmalte,1,NA,76.07,"25,00",59.64,cartao_credito,cupom_10,nao,,,nao_aplicavel,,nao,3,104,4,concluido,produto sem estoque
PED-00153,CLI-0032,2025-06-24,Curitiba,PR,Sul,-25.41,-49.30,loja_fisica,medicamento,Dipirona 500mg,4,42.82,41.23,0.00,NA,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,177,10,concluido,
PED-00154,CLI-0160,2025-08-04,CURITIBA,PR,Sul,-25.37,,loja_fisica,medicamento,Omeprazol 20mg,1,49.60,48.81,12.00,43.65,dinheiro,cupom_10,nao,,,nao_aplicavel,,nao,5,37,10,concluido,
PED-00155,CLI-0205,2025-01-02,Uberaba,MG,Sudeste,,NA,loja_fisica,bem_estar,Alcool Gel,1,171.82,185.27,0.00,171.82,credito,sem_promocao,nao,,,nao_aplicavel,,N,1,32,5,concluido,
PED-00156,CLI-0275,08/03/2025,Curitiba,PR,Sul,-25.35,"-49,21",loja_fisica,vitamina_suplemento,Vitamina C,3,,97.46,0.00,274.74,pix,sem_promocao,nao,,,nao_aplicavel,,nao,2,63,7,concluido,
PED-00157,CLI-0118,2025-06-06,UBERABA,MG,Sudeste,-19.79,,loja_fisica,medicamento,Paracetamol 750mg,1,33.26,,0.00,33.26,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,159,4,concluido,
PED-00158,CLI-0117,2025-06-27,Brasília,DF,Centro-Oeste,-15.76,-47.82,loja_fisica,medicamento,Ibuprofeno 400mg,5,71.37,80.25,10.00,321.16,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,não,3,59,7,concluido,
PED-00159,CLI-0156,2025-11-05,Manaus,AM,Norte,-3.18,-59.95,loja fisica,infantil,Shampoo Infantil,5,NA,28.06,0.00,139.97,boleto,sem_promocao,nao,,,nao_aplicavel,,sim,1,57,8,pendente,
PED-00160,CLI-0047,2025-03-15,Uberlândia,MG,Sudeste,-18.90,-48.28,loja_fisica,beleza,Esmalte,1,40.92,39.61,0.00,"40,92",pix,sem promocao,nao,,,nao_aplicavel,,nao,9,116,10,concluido,
PED-00161,CLI-0020,2025-03-26,Belo Horizonte,MG,Sudeste,-19.98,-44.00,loja_fisica,beleza,Esmalte,1,22.69,24.02,15.00,"19,28",pix,delivery_gratis,nao,,,nao_aplicavel,,sim,1,NA,8,concluido,
PED-00162,CLI-0047,2025-02-22,Uberaba,MG,Sudeste,-19.69,-20.00,loja_fisica,higiene,Fio Dental,1,9.52,"8,94",0.00,9.52,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,1,38,9,concluido,cupom nao aplicado
PED-00163,CLI-0395,2025-02-22,Belo Horizonte,MG,Sudeste,-19.99,-43.87,loja_fisica,medicamento,Omeprazol 20mg,NA,NA,62.35,"0,00",61.01,cartao_credito,sem promocao,nao,,,nao_aplicavel,,sim,3,162,4,concluido,possivel duplicata
PED-00164,CLI-0369,2025-05-28,Goiânia,GO,Centro-Oeste,,-49.34,loja_fisica,beleza,Creme Anti-idade,1,50.99,57.93,25.00,38.24,pix,delivery_gratis,nao,,,nao_aplicavel,,nao,1,128,1,concluido,
PED-00165,CLI-0305,2025-08-30,Recife,PE,Nordeste,"-8,00",-34.94,loja,infantil,Pomada Assadura,1,19.82,18.67,12.00,17.44,pix,delivery_gratis,nao,,,nao_aplicavel,,nao,5,44,,concluido,
PED-00166,CLI-0297,2025-12-23,Fortaleza,CE,Nordeste,-3.69,"-38,55",delivery,beleza,Agua Micelar,1,"40,91",42.80,120,0.00,pix,sem_promocao,sim,1.06,19,cancelado,5.00,nao,8,3,8,cancelado,
PED-00167,CLI-0031,09/08/2025,Uberaba,MG,Sudeste,-19.81,-47.89,loja_fisica,medicamento,Loratadina 10mg,1,33.10,"35,77",,33.10,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,8,NA,8,concluido,
PED-00168,CLI-0128,2025-12-07,BELO HORIZONTE,MG,Sudeste,-19.89,-43.96,app,medicamento,Paracetamol 750mg,1,48.92,46.41,10.00,44.03,pix,delivery_gratis,sim,0.96,12,entregue,5.00,sim,6,168,5,concluido,cupom nao aplicado
PED-00169,CLI-0055,2025-12-11,Recife,PE,Nordeste,-8.01,-34.95,loja_fisica,higiene,Sabonete Liquido,5,28.42,30.16,5.00,135.00,cartao debito,cupom_10,nao,,,nao_aplicavel,,sim,7,41,6,concluido,
PED-00170,CLI-0203,2025-03-01,Uberaba,MG,Sudeste,"-19,81",-47.96,delivery,higiene,Shampoo Anticaspa,1,22.04,NA,0.00,22.04,pix,sem_promocao,sim,5.66,47,entregue,4.10,nao,1,148,6,concluido,possivel duplicata
PED-00171,CLI-0166,2025-12-04,Recife,PE,Nordeste,"-8,00",-34.82,site,beleza,Esmalte,3,50.43,NA,0.00,151.28,pix,sem_promocao,sim,"4,67",40,entregue,5.00,sim,5,13,6,concluido,preco divergente
PED-00172,CLI-0006,12-01-2025,Uberaba,MG,Sudeste,-19.81,-47.95,site,medicamento,Omeprazol 20mg,1,59.98,56.52,0.00,59.98,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,52,4,concluido,
PED-00173,CLI-0187,17/04/2025,Salvador,BA,Nordeste,-12.96,-38.47,delivery,beleza,Protetor Solar FPS50,2,33.89,29.19,0.00,"67,79",dinheiro,sem_promocao,sim,3.39,30,entregue,4.90,nao,2,168,5,concluido,
PED-00174,CLI-0079,2025-02-06,Uberaba,MG,Sudeste,,-47.91,loja_fisica,bem_estar,Curativo,1,129.24,127.13,0.00,NA,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,8,97,10,concluido,
PED-00175,CLI-0366,2025-07-19,São Paulo,SP,Sudeste,-23.59,-46.70,app,medicamento,Ibuprofeno 400mg,1,62.01,62.60,0.00,62.01,pix,sem_promocao,nao,,,nao_aplicavel,,nao,1,63,5,concluido,
PED-00176,CLI-0126,data_invalida,Uberaba,MG,Sudeste,-19.80,-48.01,app,beleza,Base Facial,5,29.32,29.04,0.00,146.62,cartao_credito,sem_promocao,sim,1.24,15,entregue,4.70,sim,6,135,3,concluido,
PED-00177,CLI-0044,2025-01-04,Salvador,BA,Nordeste,-12.91,-38.43,loja_fisica,vitamina_suplemento,Whey Protein,1,162.98,"138,93",0.00,162.98,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,,105,5,concluido,
PED-00178,CLI-0393,2025-07-24,Belo Horizonte,MG,Sudeste,-19.92,"-43,94",loja_fisica,beleza,Hidratante Facial,1,55.83,48.56,0.00,55.83,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,2,87,7,concluido,
PED-00179,CLI-0057,2025-02-16,Uberaba,MG,Sudeste,-19.78,"-47,99",loja_fisica,medicamento,Dipirona 500mg,5,35.29,"34,69",NA,155.27,dinheiro,cupom_10,nao,,,nao_aplicavel,,sim,3,89,7,cancelado,
PED-00180,CLI-0230,data_invalida,Brasília,DF,Centro-Oeste,-15.78,-47.96,delivery,bem_estar,Medidor Pressao,1,,144.08,5.00,154.73,pix,cupom_10,sim,2.40,95,atrazado,3.30,nao,2,111,1,concluido,
PED-00181,CLI-0405,data_invalida,Belo Horizonte,MG,Sudeste,-19.92,-43.90,loja_fisica,medicamento,Paracetamol 750mg,1,19.46,21.74,NA,19.46,pix,sem_promocao,nao,,,nao_aplicavel,,sim,NA,94,7,concluido,
PED-00182,CLI-0093,2025-04-15,GOIÂNIA,GO,Centro-Oeste,-16.67,-49.26,loja_fisica,vitamina_suplemento,Multivitaminico,1,,67.54,0.00,60.92,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,8,45,NA,concluido,
PED-00183,CLI-0125,2025-02-24,Uberaba,MG,Sudeste,"-19,68",-47.92,site,beleza,Protetor Solar FPS50,NA,23.92,"25,86",0.00,23.92,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,1,208,6,cancelado,
PED-00184,CLI-0136,14/12/2025,Fortaleza,CE,Nordeste,-3.80,-38.58,loja_fisica,medicamento,Ibuprofeno 400mg,1,67.84,66.47,"0,00",67.84,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,7,19,6,concluido,
PED-00185,CLI-0243,2025-08-04,Ribeirão Preto,SP,Sudeste,-21.17,-47.81,loja_fisica,vitamina_suplemento,Whey Protein,1,38.52,"42,08",0.00,"38,52",pix,sem_promocao,nao,,,nao_aplicavel,,sim,10,15,4,concluido,
PED-00186,CLI-0329,2025-03-13,Uberaba,MG,Sudeste,-19.74,-47.89,loja_fisica,medicamento,Paracetamol 750mg,1,54.80,49.97,"0,00",54.80,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,não,1,223,9,concluido,
PED-00187,CLI-0283,2025-02-09,Uberaba,MG,Sudeste,-19.82,-47.96,loja_fisica,medicamento,Ibuprofeno 400mg,1,60.18,49.56,10.00,"54,16",pix,leve_3_pague_2,nao,,,nao_aplicavel,,nao,1,39,7,concluido,
PED-00188,CLI-0174,2025-04-29,Uberaba,MG,Sudeste,-19.80,-47.94,site,vitamina_suplemento,Vitamina C,3,105.03,"117,39",NA,315.08,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,6,110,8,concluido,
PED-00189,CLI-0192,2025-03-13,Belo Horizonte,MG,Sudeste,-19.96,NA,loja_fisica,medicamento,Loratadina 10mg,5,10.65,,12.00,46.87,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,nao,1,136,6,concluido,
PED-00190,CLI-0414,2025-05-23,Uberlândia,MG,Sudeste,"-18,94",-48.26,loja_fisica,medicamento,Soro Fisiologico,1,44.52,47.54,0.00,44.52,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,121,10,cancelado,
PED-00191,CLI-0370,2025-10-24,SALVADOR,BA,Nordeste,-13.06,-38.46,delivery,higiene,Sabonete Liquido,1,54.35,47.18,0.00,54.35,cartao_debito,sem_promocao,sim,7.49,65,entregue,"4,50",sim,1,146,8,concluido,
PED-00192,CLI-0333,2025-12-04,Belo Horizonte,MG,Sudeste,-19.97,-43.92,loja_fisica,higiene,Desodorante,1,20.60,22.20,"0,00",20.60,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,1,136,4,concluido,
PED-00193,CLI-0221,2025-08-01,Uberlândia,MG,Sudeste,"0,00",-48.23,loja_fisica,medicamento,Paracetamol 750mg,1,9.76,8.53,0.00,9.76,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,1,131,4,concluido,cupom nao aplicado
PED-00194,CLI-0236,2025-04-06,Uberaba,MG,Sudeste,-19.71,-48.00,delivery,medicamneto,Soro Fisiologico,1,68.16,72.69,999,59.98,pix,cupom_10,sim,1.04,8,entregue,4.80,nao,2,36,6,concluido,
PED-00195,CLI-0103,03-20-2025,Manaus,AM,Norte,-3.18,-60.00,loja_fisica,higiene,Absorvente,1,50.13,43.14,"0,00",50.13,pix,sem_promocao,nao,,,nao_aplicavel,,sim,4,141,3,concluido,cupom nao aplicado
PED-00196,CLI-0075,2025-11-27,Uberaba,MG,Sudeste,,-47.86,loja_fisica,medicamento,Loratadina 10mg,4,34.69,30.83,0.00,138.75,pix,sem_promocao,nao,,,nao_aplicavel,,sim,2,81,7,concluido,cupom nao aplicado
PED-00197,CLI-0049,2025-10-22,Uberlândia,MG,Sudeste,-18.90,-48.32,loja_fisica,medicamento,Dipirona 500mg,5,27.05,NA,,NA,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,77,7,concluido,
PED-00198,CLI-0327,2025-11-10,Curitiba,PR,Sul,"-25,50",-49.35,loja_fisica,medicamento,Ibuprofeno 400mg,5,26.08,27.67,15.00,110.86,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,nao,2,135,4,concluido,
PED-00199,CLI-0158,2025-03-08,MANAUS,AM,Norte,-3.15,-60.03,loja_fisica,medicamento,Omeprazol 20mg,1,"32,36",29.42,0.00,,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,5,26,9,concluido,
PED-00200,CLI-0106,2025-02-03,Belém,PA,Norte,-1.52,-48.55,loja_fisica,vitamina_suplemento,Colageno,1,87.71,95.05,,74.55,cartao_debito,cupom_10,nao,,,nao_aplicavel,,não,1,NA,-1,concluido,
PED-00201,CLI-0340,29/05/2025,Ribeirão Preto,SP,Sudeste,-21.12,-47.81,loja_fisica,medicamento,Dipirona 500mg,3,58.58,54.62,0.00,NA,pix,sem_promocao,nao,,,nao_aplicavel,,sim,4,3,6,concluido,
PED-00202,CLI-0406,2025-07-20,Belém,PA,Norte,-1.40,-48.54,app,bem_estar,Mascara Facial,1,157.98,135.76,NA,,cartao_credito,cupom_10,nao,,,nao_aplicavel,,não,NA,2,8,concluido,cliente reclamou do atraso
PED-00203,CLI-0134,2025-10-27,Uberaba,MG,Sudeste,-19.67,"-47,90",loja_fisica,medicamento,Soro Fisiologico,4,22.66,25.60,0.00,"90,65",cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,5,44,6,concluido,
PED-00204,CLI-0029,2025-10-06,São Paulo,sp,Sudeste,-23.49,-46.59,loja_fisica,higiene,Creme Dental,4,47.57,"46,89",5.00,180.75,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,nao,12,27,3,concluido,cupom nao aplicado
PED-00205,CLI-0064,2025-01-29,Ribeirão Preto,SP,Sudeste,"-21,24",-47.86,loja_fisica,medicamento,Omeprazol 20mg,4,35.11,36.44,20.00,"112,34",cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,nao,6,,6,concluido,
PED-00206,CLI-0402,data_invalida,Belo Horizonte,MG,Sudeste,-19.95,-43.86,loja_fisica,medicamento,Omeprazol 20mg,1,42.37,46.39,0.00,42.37,cartao credito,sem_promocao,nao,,,nao_aplicavel,,nao,3,100,5,concluido,
PED-00207,CLI-0069,2025-05-09,Brasília,DF,Centro-Oeste,"-15,73",NA,loja_fisica,medicamento,Dipirona 500mg,,"64,74",NA,15.00,55.03,dinheiro,cupom_10,nao,,,nao_aplicavel,,nao,5,51,3,concluido,
PED-00208,CLI-0129,06/02/2025,Fortaleza,CE,Nordeste,-3.72,,loja_fisica,medicamento,Loratadina 10mg,1,16.52,13.67,NA,14.54,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,4,40,5,concluido,
PED-00209,CLI-0221,2025-08-02,Fortaleza,CE,Nordeste,-3.71,-90.00,site,vitamina_suplemento,Omega 3,1,171.72,142.77,0.00,171.72,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,8,58,10,concluido,cliente reclamou do atraso
PED-00210,CLI-0040,08-13-2025,Salvador,BA,Nordeste,-13.06,-38.47,loja_fisica,vitamina_suplemento,Vitamina C,1,62.86,61.17,0.00,62.86,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,170,8,concluido,
PED-00211,CLI-0221,02-28-2025,Curitiba,PR,Sul,-25.49,-49.20,delivery,beleza,Agua Micelar,1,76.77,83.94,0.00,76.77,pix,sem promocao,sim,2.19,17,entregue,5.00,nao,6,8,6,concluido,
PED-00212,CLI-0239,2025-10-05,Fortaleza,CE,Nordeste,-3.81,-38.48,site,bem_estar,Termometro Digital,1,64.11,68.40,0.00,64.11,cartao_credito,sem_promocao,sim,4.28,82,atrasado,2.00,nao,1,122,4,concluido,
PED-00213,CLI-0013,2025-09-17,Recife,PE,Nordeste,"-8,07",-34.84,loja_fisica,higiene,Creme Dental,1,18.37,18.84,10.00,16.54,pix,delivery_gratis,nao,,,nao_aplicavel,,sim,8,85,8,concluido,possivel duplicata
PED-00214,CLI-0210,2025-09-28,São Paulo,SP,Sudeste,-23.53,-46.60,delivery,higiene,Sabonete Liquido,5,31.98,29.58,12.00,140.69,pix,cupom_10,sim,1.82,16,entregue,3.60,nao,4,129,8,concluido,
