registro_id,data_pedido,cidade,uf,canal,tipo_pedido,cliente_id,frequencia_cliente_mes,dias_desde_ultimo_pedido,ticket_medio,prato,categoria_prato,quantidade_produzida,quantidade_vendida,custo_prato,preco_prato,tempo_entrega_min,avaliacao,dia_semana,hora,clima,promocao_ativa,status_pedido,observacao
SAB-00649,2025-04-10,São Paulo,sp,app,delivery,C368,5,33,34.49,feijao,acompanhamento,111,110,12.71,20.05,86,3.4,terça,16,chuva,,cancelado,
SAB-00650,2025-04-06,São Paulo,SP,ifood,delivery,C172,9,48,52.14,lasanha,massa,72,35,26.64,62.16,43,1.2,sexta,13,sol,,finalizado,
SAB-00651,2025-10-13,São Paulo,sp,ifood,delivery,C378,6,11,58.25,lasanha,proteina,107,75,14.89,36.88,60,3.5,sexta,22,chuva,nao,procesado,
SAB-00652,2025-07-05,São Paulo,sp,ifood,delivery,C148,0,50,"30,37",lasanha,vegetariano,71,5,14.17,33.25,89,4.8,quarta,12,sol,nao,,
SAB-00653,2025-09-27,São Paulo,sp,local,local,C178,5,54,65.65,salada,acompanhamento,26,22,20.29,35.31,69,2.0,quarta,11,chuva,,cancelado,
SAB-00654,2025-05-18,São Paulo,sp,local,delivery,C179,4,20,21.26,frango_grelhado,massa,65,50,7.65,21.87,70,4.5,sexta,13,nublado,,,
SAB-00655,2025-03-16,São Paulo,sp,ifood,delivery,C291,0,33,"74,47",frango_grelhado,acompanhamento,50,19,7.31,11.49,21,4.7,quinta,12,chuva,nao,,
SAB-00656,2025-06-10,São Paulo,SP,local,delivery,C41,8,31,23.06,feijao,proteina,11,9,18.1,31.72,82,2.8,sabado,11,chuva,sim,,
SAB-00657,2025-02-01,São Paulo,SP,app,local,C260,1,52,43.38,carne_assada,massa,113,11,23.76,64.27,15,3.0,terça,13,sol,nao,,
SAB-00658,2025-06-18,São Paulo,sp,app,delivery,C1,3,1,55.96,arroz,vegetariano,89,8,25.08,38.55,41,4.9,domingo,21,sol,sim,,
SAB-00659,2025-04-19,São Paulo,sp,local,local,C453,0,36,"44,64",arroz,proteina,101,25,20.49,61.04,24,2.1,quinta,11,sol,nao,procesado,
SAB-00660,2025-06-25,São Paulo,sp,app,local,C297,4,9,46.51,feijao,proteina,89,28,16.28,27.27,55,4.9,segunda,10,chuva,nao,finalizado,
SAB-00661,2025-03-02,São Paulo,sp,ifood,delivery,C48,10,51,32.68,feijao,vegetariano,84,24,29.81,66.19,79,2.9,sexta,21,chuva,sim,finalizado,
SAB-00662,2025-10-06,São Paulo,SP,ifood,delivery,C130,3,24,54.85,feijao,proteina,85,54,17.03,31.85,38,3.0,segunda,16,nublado,sim,,
SAB-00663,02-25-2025,São Paulo,SP,ifood,local,C263,3,4,"43,81",carne_assada,vegetariano,70,41,7.53,11.67,66,2.9,quarta,20,sol,sim,,
SAB-00664,2025-05-30,São Paulo,SP,local,delivery,C18,7,18,41.86,frango_grelhado,proteina,17,6,23.74,61.82,86,2.9,domingo,16,chuva,nao,,
SAB-00665,2025-05-09,São Paulo,SP,ifood,local,C154,8,49,31.9,carne_assada,proteina,14,7,18.93,53.68,44,2.7,sexta,20,nublado,sim,finalizado,
SAB-00666,2025-07-27,São Paulo,sp,app,delivery,C178,3,37,"54,78",salada,vegetariano,93,32,24.23,53.9,45,3.4,quinta,13,sol,,finalizado,
SAB-00667,2025-03-08,São Paulo,sp,ifood,local,C153,4,41,"31,39",feijao,massa,60,9,15.68,34.94,34,3.9,sabado,21,nublado,,,
SAB-00668,2025-02-28,São Paulo,sp,app,local,C269,2,15,64.51,salada,acompanhamento,20,7,7.11,18.02,63,4.1,sexta,22,nublado,,cancelado,
SAB-00669,2025-06-20,São Paulo,SP,app,local,C259,5,59,53.87,arroz,proteina,96,69,14.46,23.03,77,1.9,quinta,17,nublado,,procesado,
SAB-00670,2025-07-26,São Paulo,SP,ifood,local,C470,3,47,67.55,lasanha,massa,44,10,19.33,34.57,48,2.3,sexta,15,nublado,nao,,
SAB-00671,11/07/2025,São Paulo,SP,app,delivery,C390,11,38,61.82,frango_grelhado,proteina,21,0,24.55,70.87,31,2.0,sexta,12,chuva,nao,cancelado,
SAB-00672,2025-01-14,São Paulo,sp,app,local,C463,8,14,"41,68",salada,massa,95,78,24.61,37.95,74,2.7,quarta,12,nublado,sim,,
SAB-00673,2025-01-19,São Paulo,SP,app,delivery,C451,2,16,33.53,lasanha,massa,39,9,20.25,44.84,32,1.7,domingo,18,sol,nao,,
SAB-00674,2025-03-16,São Paulo,SP,ifood,local,C379,7,15,24.05,frango_grelhado,massa,111,8,5.63,10.57,25,3.9,sexta,15,sol,nao,,
SAB-00675,2025-04-19,São Paulo,sp,app,local,C7,3,11,78.91,lasanha,vegetariano,26,18,28.01,83.37,60,4.4,sexta,15,nublado,,finalizado,
SAB-00676,05-01-2025,São Paulo,sp,ifood,local,C200,7,39,28.87,arroz,acompanhamento,80,2,15.17,42.74,61,1.4,segunda,19,chuva,,finalizado,
SAB-00677,data_invalida,São Paulo,sp,local,delivery,C480,0,50,"31,88",arroz,massa,36,21,29.97,48.59,68,3.3,segunda,19,sol,sim,,
SAB-00678,2025-06-02,São Paulo,sp,app,delivery,C131,8,18,"22,16",arroz,acompanhamento,12,12,22.13,46.49,13,4.5,segunda,20,nublado,sim,procesado,
SAB-00679,2025-08-25,São Paulo,sp,ifood,delivery,C471,6,24,46.21,carne_assada,vegetariano,45,35,26.11,50.63,84,1.8,quinta,19,chuva,sim,procesado,
SAB-00680,2025-02-15,São Paulo,sp,app,delivery,C415,5,14,66.7,feijao,vegetariano,110,92,15.5,45.11,69,3.2,quarta,14,chuva,sim,cancelado,
SAB-00681,2025-04-11,São Paulo,SP,ifood,delivery,C335,8,15,33.18,lasanha,proteina,94,58,10.11,18.14,23,4.9,segunda,14,chuva,nao,finalizado,
SAB-00682,2025-01-11,São Paulo,SP,ifood,local,C142,12,23,20.53,feijao,proteina,117,2,8.07,13.85,18,3.1,segunda,12,sol,nao,finalizado,
SAB-00683,2025-09-25,São Paulo,sp,local,delivery,C418,6,46,51.94,arroz,acompanhamento,88,81,28.75,74.29,30,3.1,segunda,11,chuva,sim,,
SAB-00684,2025-10-08,São Paulo,sp,local,local,C154,2,39,"34,93",arroz,acompanhamento,117,78,21.38,41.57,17,1.5,sexta,10,nublado,nao,finalizado,
SAB-00685,data_invalida,São Paulo,sp,app,local,C370,2,1,55.4,feijao,acompanhamento,25,23,11.15,28.3,56,1.5,domingo,14,chuva,,procesado,
SAB-00686,2025-10-04,São Paulo,SP,ifood,delivery,C249,4,44,77.24,feijao,acompanhamento,72,62,22.99,63.39,83,3.4,quinta,18,nublado,,,
SAB-00687,12/05/2025,São Paulo,sp,app,local,C212,13,56,"73,12",arroz,acompanhamento,107,53,13.76,29.01,74,2.6,quarta,19,chuva,nao,cancelado,
SAB-00688,2025-02-27,São Paulo,sp,app,local,C350,3,9,"28,19",salada,massa,73,39,25.73,68.95,10,3.5,sexta,18,chuva,,cancelado,
SAB-00689,2025-06-12,São Paulo,SP,ifood,delivery,C257,5,49,"43,56",lasanha,acompanhamento,34,1,15.83,25.51,36,2.0,sexta,18,chuva,sim,cancelado,
SAB-00690,2025-05-14,São Paulo,sp,app,delivery,C446,6,19,49.46,lasanha,massa,14,9,17.95,30.14,70,3.7,quarta,17,sol,nao,cancelado,
SAB-00691,2025-04-27,São Paulo,sp,local,delivery,C497,5,55,48.14,arroz,vegetariano,67,24,10.79,25.97,85,2.1,quarta,22,chuva,nao,procesado,
SAB-00692,2025-04-23,São Paulo,SP,app,local,C98,1,28,42.51,lasanha,vegetariano,77,72,14.94,22.52,81,1.1,segunda,19,sol,,procesado,
SAB-00693,2025-10-02,São Paulo,SP,app,local,C80,5,37,"20,52",carne_assada,vegetariano,92,83,10.63,20.1,18,1.8,domingo,21,sol,sim,cancelado,
SAB-00694,2025-06-21,São Paulo,sp,ifood,local,C17,5,25,"37,7",feijao,massa,79,54,7.33,21.31,80,4.0,terça,15,chuva,,,
SAB-00695,2025-05-09,São Paulo,sp,ifood,local,C28,8,28,"69,9",feijao,proteina,106,84,7.24,19.46,51,4.0,domingo,13,nublado,,procesado,
SAB-00696,2025-08-23,São Paulo,SP,ifood,local,C449,0,50,"59,56",frango_grelhado,acompanhamento,81,33,18.49,43.32,27,4.7,sabado,12,nublado,,,
SAB-00697,2025-09-02,São Paulo,SP,app,delivery,C167,1,45,62.39,frango_grelhado,massa,116,72,23.05,46.73,86,1.2,sexta,22,sol,nao,procesado,
SAB-00698,data_invalida,São Paulo,SP,local,local,C434,3,6,46.86,frango_grelhado,proteina,108,29,5.95,17.09,47,2.9,quarta,22,sol,,cancelado,
SAB-00699,2025-04-12,São Paulo,sp,ifood,local,C489,6,36,70.53,carne_assada,massa,44,34,23.01,35.62,48,2.6,quarta,15,sol,,cancelado,
SAB-00700,2025-04-19,São Paulo,sp,local,local,C310,6,6,74.77,salada,vegetariano,50,21,23.67,40.64,68,4.4,segunda,18,chuva,nao,cancelado,
SAB-00701,2025-03-05,São Paulo,SP,app,delivery,C379,3,54,72.84,frango_grelhado,massa,37,26,13.4,22.91,20,2.3,sabado,13,chuva,,procesado,
SAB-00702,2025-03-25,São Paulo,sp,app,delivery,C198,0,28,38.6,arroz,massa,119,42,14.19,29.17,23,4.1,terça,17,chuva,nao,,
SAB-00703,2025-10-05,São Paulo,SP,ifood,delivery,C290,2,21,41.88,feijao,proteina,115,1,19.5,40.87,30,1.7,quarta,10,chuva,nao,finalizado,
SAB-00704,2025-07-23,São Paulo,sp,local,delivery,C146,4,36,23.45,carne_assada,acompanhamento,45,6,16.08,27.33,26,4.3,quinta,18,sol,nao,cancelado,
SAB-00705,2025-08-17,São Paulo,sp,app,local,C90,9,47,33.28,feijao,acompanhamento,36,3,27.71,71.77,66,1.8,quinta,21,nublado,sim,cancelado,
SAB-00706,2025-09-08,São Paulo,sp,ifood,local,C199,6,59,22.6,arroz,acompanhamento,11,1,28.03,48.79,71,4.6,domingo,18,chuva,,cancelado,
SAB-00707,04-09-2025,São Paulo,sp,app,delivery,C76,10,59,45.49,carne_assada,acompanhamento,70,24,17.72,45.31,84,2.5,quinta,12,nublado,sim,finalizado,
SAB-00708,2025-10-14,São Paulo,sp,app,delivery,C5,10,31,72.18,carne_assada,massa,29,24,6.78,16.29,39,3.2,sabado,15,nublado,nao,cancelado,
SAB-00709,2025-01-07,São Paulo,sp,ifood,local,C269,8,58,64.78,arroz,acompanhamento,42,8,6.62,12.65,23,3.7,domingo,13,sol,,finalizado,
SAB-00710,2025-04-09,São Paulo,SP,app,delivery,C219,1,39,22.69,feijao,vegetariano,48,19,27.61,52.69,39,3.6,sexta,10,nublado,nao,finalizado,
SAB-00711,2025-02-28,São Paulo,sp,app,delivery,C66,2,27,77.12,lasanha,vegetariano,36,12,10.42,24.5,19,5.0,segunda,22,chuva,,finalizado,
SAB-00712,2025-04-28,São Paulo,sp,ifood,local,C157,11,32,70.04,arroz,vegetariano,73,53,15.94,40.66,72,2.7,quarta,22,sol,nao,finalizado,
SAB-00713,2025-07-19,São Paulo,SP,ifood,delivery,C455,0,53,23.59,feijao,massa,96,28,8.69,20.97,15,2.4,sexta,18,chuva,nao,,
SAB-00714,2025-03-17,São Paulo,sp,app,local,C14,6,12,"63,42",frango_grelhado,vegetariano,30,0,18.91,35.13,77,2.7,domingo,10,chuva,sim,finalizado,
SAB-00715,2025-10-25,São Paulo,sp,local,local,C324,10,33,"72,57",frango_grelhado,massa,99,83,19.04,33.98,29,2.4,domingo,13,nublado,nao,cancelado,
SAB-00716,2025-03-11,São Paulo,SP,app,local,C72,1,25,52.08,lasanha,acompanhamento,111,51,11.74,23.89,74,2.3,sexta,15,nublado,,,
SAB-00717,2025-07-24,São Paulo,SP,local,local,C145,4,22,33.49,frango_grelhado,acompanhamento,105,83,23.33,69.92,12,1.5,segunda,20,sol,nao,cancelado,
SAB-00718,2025-02-16,São Paulo,SP,ifood,local,C120,0,21,27.37,carne_assada,massa,48,3,12.36,31.77,19,4.3,quinta,12,sol,nao,finalizado,
SAB-00719,26/05/2025,São Paulo,SP,ifood,local,C150,9,41,"30,88",salada,vegetariano,38,38,20.47,50.69,49,2.3,sexta,13,sol,sim,procesado,
SAB-00720,06-21-2025,São Paulo,SP,app,delivery,C82,4,60,"54,49",arroz,proteina,86,34,9.32,22.12,40,2.3,domingo,15,sol,nao,,
SAB-00721,2025-09-22,São Paulo,SP,app,local,C46,6,23,33.83,carne_assada,acompanhamento,116,67,25.92,66.51,38,2.4,terça,17,sol,,,
SAB-00722,2025-02-11,São Paulo,SP,app,local,C82,3,40,78.4,frango_grelhado,proteina,90,32,6.54,16.43,26,4.2,sexta,11,chuva,,cancelado,
SAB-00723,2025-04-19,São Paulo,sp,app,local,C103,8,59,41.64,salada,proteina,115,1,27.73,46.07,15,1.3,segunda,19,nublado,sim,finalizado,
SAB-00724,05-11-2025,São Paulo,sp,ifood,delivery,C337,0,40,55.68,arroz,proteina,82,68,29.76,53.7,71,2.5,quarta,19,nublado,,cancelado,
SAB-00725,2025-09-24,São Paulo,sp,app,delivery,C273,6,32,76.61,carne_assada,proteina,32,13,19.9,32.81,35,4.1,sabado,19,sol,,finalizado,
SAB-00726,2025-01-05,São Paulo,sp,ifood,delivery,C476,8,16,25.64,frango_grelhado,proteina,75,69,14.17,33.8,68,2.4,quinta,10,chuva,nao,procesado,
SAB-00727,2025-06-02,São Paulo,SP,app,delivery,C450,4,48,41.82,frango_grelhado,vegetariano,65,58,6.29,10.48,59,1.9,quarta,21,nublado,nao,procesado,
SAB-00728,2025-03-14,São Paulo,SP,ifood,delivery,C271,6,20,23.79,carne_assada,acompanhamento,13,12,9.42,17.43,74,1.2,quarta,16,sol,nao,,
SAB-00729,31/07/2025,São Paulo,SP,app,delivery,C87,6,29,"77,87",frango_grelhado,massa,73,26,29.76,86.57,75,4.9,quinta,13,nublado,,,
SAB-00730,12/08/2025,São Paulo,sp,app,local,C60,6,36,49.14,carne_assada,massa,114,36,14.52,21.82,89,1.2,quinta,12,nublado,,cancelado,
SAB-00731,19/07/2025,São Paulo,sp,app,delivery,C479,3,34,"28,81",carne_assada,massa,103,18,23.59,36.03,82,3.1,sabado,17,sol,,procesado,
SAB-00732,2025-02-18,São Paulo,sp,app,delivery,C302,0,44,46.21,carne_assada,massa,53,11,26.58,59.16,89,4.5,segunda,11,chuva,nao,procesado,
SAB-00733,2025-04-27,São Paulo,sp,local,local,C21,10,27,30.74,salada,acompanhamento,61,10,8.48,20.09,65,3.5,domingo,11,sol,,procesado,
SAB-00734,05-17-2025,São Paulo,SP,ifood,delivery,C12,2,53,46.4,carne_assada,massa,98,68,28.29,76.29,71,4.6,sabado,17,nublado,,finalizado,
SAB-00735,2025-05-15,São Paulo,SP,app,local,C387,6,59,"47,98",carne_assada,vegetariano,18,4,19.33,43.21,36,2.8,quinta,18,nublado,nao,procesado,
SAB-00736,2025-07-07,São Paulo,SP,ifood,local,C63,8,52,59.91,lasanha,vegetariano,109,63,18.2,52.16,81,4.9,segunda,19,nublado,nao,cancelado,
SAB-00737,2025-01-31,São Paulo,sp,ifood,delivery,C355,5,32,"32,66",frango_grelhado,proteina,44,27,10.56,27.78,40,1.4,sabado,16,sol,sim,finalizado,
SAB-00738,2025-09-24,São Paulo,sp,app,local,C478,3,3,60.23,carne_assada,vegetariano,37,10,8.87,21.36,60,2.5,sexta,12,sol,sim,,
SAB-00739,2025-10-04,São Paulo,sp,ifood,local,C156,5,21,41.03,carne_assada,massa,100,93,19.59,47.52,14,3.8,quinta,20,chuva,sim,cancelado,
SAB-00740,2025-07-11,São Paulo,sp,local,delivery,C309,6,22,60.34,feijao,proteina,85,77,24.86,47.32,31,1.1,quarta,11,nublado,,cancelado,
SAB-00741,2025-02-24,São Paulo,SP,ifood,delivery,C371,7,39,"39,19",lasanha,acompanhamento,86,32,24.72,65.64,83,4.4,quarta,16,sol,nao,procesado,
SAB-00742,05-18-2025,São Paulo,SP,local,delivery,C392,2,53,74.98,lasanha,vegetariano,27,9,12.53,27.55,58,3.5,quinta,11,nublado,,,
SAB-00743,2025-03-28,São Paulo,SP,ifood,delivery,C191,9,3,"79,64",frango_grelhado,proteina,89,58,26.2,47.07,30,1.9,sexta,17,nublado,nao,procesado,
SAB-00744,2025-03-28,São Paulo,sp,app,delivery,C162,5,57,61.94,lasanha,proteina,115,77,21.68,42.98,84,4.9,domingo,15,chuva,,procesado,
SAB-00745,2025-08-11,São Paulo,sp,app,local,C444,3,6,74.92,arroz,acompanhamento,90,1,15.42,26.3,63,1.3,sexta,17,chuva,,finalizado,
SAB-00746,2025-04-08,São Paulo,SP,app,delivery,C379,5,26,"22,13",frango_grelhado,proteina,107,81,16.07,38.35,33,2.2,quinta,12,chuva,,,
SAB-00747,2025-08-31,São Paulo,sp,ifood,local,C401,0,3,20.13,arroz,vegetariano,83,82,11.9,25.46,28,1.7,domingo,10,nublado,sim,procesado,
SAB-00748,2025-03-13,São Paulo,sp,ifood,local,C9,8,3,71.62,arroz,proteina,58,25,25.04,38.7,36,3.2,terça,22,nublado,sim,finalizado,
SAB-00749,2025-10-08,São Paulo,SP,ifood,delivery,C98,5,17,75.03,arroz,vegetariano,91,82,17.04,42.05,15,1.7,segunda,13,chuva,sim,procesado,
SAB-00750,2025-10-25,São Paulo,sp,ifood,delivery,C442,0,49,52.53,salada,acompanhamento,11,4,10.02,20.52,86,2.2,sexta,11,sol,,cancelado,
SAB-00751,09-10-2025,São Paulo,sp,local,delivery,C117,3,27,74.58,salada,vegetariano,98,94,5.64,10.87,10,1.5,domingo,21,nublado,nao,procesado,
SAB-00752,2025-04-05,São Paulo,SP,app,local,C45,5,58,49.83,frango_grelhado,vegetariano,102,11,16.02,34.82,54,2.1,quarta,14,nublado,sim,procesado,
SAB-00753,08-13-2025,São Paulo,sp,ifood,local,C497,10,22,73.3,salada,proteina,80,54,18.03,41.3,64,3.9,sexta,22,chuva,nao,,
SAB-00754,data_invalida,São Paulo,sp,app,delivery,C287,5,12,21.03,frango_grelhado,acompanhamento,20,16,17.11,42.96,24,4.3,domingo,22,sol,nao,finalizado,
SAB-00755,2025-08-30,São Paulo,sp,app,local,C434,8,10,65.49,feijao,proteina,30,27,10.64,30.85,90,4.4,segunda,12,sol,sim,cancelado,
SAB-00756,2025-05-08,São Paulo,sp,app,delivery,C454,6,26,28.43,frango_grelhado,vegetariano,65,46,7.09,11.36,28,1.6,terça,16,nublado,nao,cancelado,
SAB-00757,2025-04-21,São Paulo,sp,ifood,local,C365,8,38,67.14,arroz,acompanhamento,80,38,20.77,38.32,71,2.5,quarta,11,chuva,sim,finalizado,
SAB-00758,2025-05-25,São Paulo,sp,app,delivery,C55,6,55,33.32,arroz,massa,93,92,17.72,28.69,58,1.4,sexta,14,sol,,finalizado,
SAB-00759,2025-08-03,São Paulo,SP,local,local,C73,6,29,64.7,feijao,massa,28,1,28.67,77.42,55,1.8,segunda,18,sol,nao,,
SAB-00760,2025-07-07,São Paulo,sp,app,local,C447,14,13,72.85,salada,massa,99,93,6.27,10.18,37,4.1,domingo,21,sol,sim,cancelado,
SAB-00761,2025-08-28,São Paulo,sp,ifood,delivery,C160,5,4,48.19,arroz,acompanhamento,85,27,11.06,24.32,28,3.1,sabado,18,chuva,nao,,
SAB-00762,2025-05-20,São Paulo,sp,app,local,C78,4,28,45.13,arroz,acompanhamento,58,5,11.45,33.51,54,3.7,sabado,11,nublado,sim,cancelado,
SAB-00763,data_invalida,São Paulo,sp,ifood,local,C67,4,31,"67,2",salada,proteina,107,100,5.39,10.75,55,3.1,quinta,21,nublado,,procesado,
SAB-00764,2025-09-05,São Paulo,SP,app,local,C264,6,35,"74,17",arroz,massa,100,70,12.09,25.6,79,4.6,sexta,18,sol,sim,cancelado,
SAB-00765,2025-03-22,São Paulo,SP,local,delivery,C328,12,22,72.08,arroz,vegetariano,90,24,11.0,30.89,20,2.6,sabado,17,sol,,procesado,
SAB-00766,06-08-2025,São Paulo,sp,app,local,C283,4,56,36.67,lasanha,vegetariano,62,12,16.75,41.11,89,2.7,terça,19,chuva,nao,finalizado,
SAB-00767,2025-07-15,São Paulo,sp,app,local,C193,5,24,22.26,lasanha,massa,85,1,15.36,26.3,45,1.3,terça,20,nublado,,cancelado,
SAB-00768,2025-08-02,São Paulo,SP,ifood,delivery,C465,7,37,26.77,salada,massa,94,74,8.78,22.65,11,2.8,quarta,19,sol,,cancelado,
SAB-00769,2025-02-12,São Paulo,sp,app,local,C116,7,22,43.24,lasanha,acompanhamento,89,19,17.18,35.93,16,1.2,quinta,19,chuva,sim,procesado,
SAB-00770,2025-06-03,São Paulo,SP,ifood,delivery,C245,9,34,77.11,salada,massa,58,5,13.75,21.01,74,1.4,sabado,20,sol,nao,,
SAB-00771,2025-06-16,São Paulo,SP,ifood,delivery,C159,5,39,63.3,lasanha,vegetariano,105,59,28.16,62.18,18,3.9,quinta,16,sol,nao,cancelado,
SAB-00772,2025-05-30,São Paulo,sp,local,local,C23,0,58,74.71,salada,vegetariano,12,11,13.0,23.93,80,3.4,sexta,10,sol,nao,finalizado,
SAB-00773,27/09/2025,São Paulo,sp,ifood,local,C462,6,49,"79,22",salada,vegetariano,54,3,24.78,62.46,81,3.2,quarta,19,nublado,,,
SAB-00774,2025-10-24,São Paulo,sp,app,local,C175,8,3,"27,68",salada,vegetariano,113,97,10.66,20.57,66,3.6,sabado,18,chuva,sim,,
SAB-00775,2025-03-21,São Paulo,sp,local,local,C497,1,10,34.21,arroz,acompanhamento,49,46,22.09,39.41,25,2.0,quarta,16,nublado,sim,procesado,
SAB-00776,2025-04-10,São Paulo,SP,app,local,C135,8,39,43.17,frango_grelhado,massa,31,11,15.2,31.2,16,2.0,quinta,12,chuva,sim,finalizado,
SAB-00777,2025-02-22,São Paulo,sp,app,delivery,C312,7,13,"66,19",frango_grelhado,acompanhamento,118,47,12.1,21.54,41,1.9,sabado,11,chuva,sim,finalizado,
SAB-00778,25/08/2025,São Paulo,SP,local,delivery,C311,9,8,71.34,arroz,acompanhamento,68,45,9.67,24.92,29,2.5,sexta,20,nublado,nao,,
SAB-00779,2025-07-29,São Paulo,SP,app,delivery,C318,4,31,47.09,arroz,acompanhamento,37,9,11.03,32.9,37,2.4,sexta,10,sol,sim,cancelado,
SAB-00780,2025-05-16,São Paulo,sp,app,delivery,C153,0,19,28.64,frango_grelhado,acompanhamento,80,18,18.73,49.19,59,2.7,terça,14,sol,nao,procesado,
SAB-00781,2025-05-21,São Paulo,sp,ifood,local,C98,5,31,63.97,carne_assada,massa,77,53,16.35,32.8,71,4.6,segunda,13,chuva,sim,,
SAB-00782,2025-08-24,São Paulo,SP,ifood,delivery,C228,6,24,43.92,carne_assada,proteina,37,23,14.48,37.25,31,4.4,sexta,11,sol,sim,,
SAB-00783,2025-02-21,São Paulo,SP,local,local,C302,10,11,22.9,feijao,acompanhamento,31,15,20.35,40.49,75,2.2,sabado,16,sol,nao,procesado,
SAB-00784,2025-05-09,São Paulo,sp,ifood,delivery,C75,2,47,47.59,frango_grelhado,acompanhamento,115,96,19.04,48.03,79,2.8,quinta,13,sol,nao,procesado,
SAB-00785,2025-05-05,São Paulo,sp,local,local,C473,6,44,"71,05",feijao,acompanhamento,105,27,12.31,31.97,55,4.5,domingo,21,nublado,nao,cancelado,
SAB-00786,2025-07-27,São Paulo,SP,ifood,delivery,C275,5,8,50.78,feijao,vegetariano,119,54,26.19,40.71,47,3.0,segunda,17,sol,nao,,
SAB-00787,2025-08-30,São Paulo,SP,ifood,local,C246,6,22,69.91,feijao,proteina,54,52,26.41,43.21,72,4.3,sexta,14,chuva,sim,,
SAB-00788,24/05/2025,São Paulo,SP,app,delivery,C109,6,53,60.36,salada,proteina,100,80,10.69,26.58,90,4.4,sabado,10,sol,sim,finalizado,
SAB-00789,03/08/2025,São Paulo,SP,app,local,C309,1,55,73.94,arroz,massa,52,11,19.27,36.22,64,2.3,quinta,21,chuva,nao,,
SAB-00790,2025-08-15,São Paulo,SP,ifood,local,C493,7,10,56.6,feijao,massa,112,49,6.89,17.25,25,4.0,quinta,13,nublado,nao,cancelado,
SAB-00791,2025-03-12,São Paulo,SP,ifood,local,C353,6,15,28.88,carne_assada,acompanhamento,99,51,6.5,11.64,76,3.7,terça,10,nublado,sim,,
SAB-00792,2025-03-27,São Paulo,sp,local,delivery,C185,6,13,77.99,lasanha,acompanhamento,100,27,23.68,51.27,49,2.2,terça,19,chuva,nao,cancelado,
SAB-00793,2025-02-18,São Paulo,SP,local,delivery,C217,4,12,72.36,feijao,proteina,97,38,15.54,42.34,26,4.3,quinta,14,nublado,nao,finalizado,
SAB-00794,2025-04-28,São Paulo,sp,local,local,C169,0,44,69.83,carne_assada,massa,118,33,19.32,33.86,45,4.2,quinta,14,chuva,sim,finalizado,
SAB-00795,2025-03-01,São Paulo,sp,ifood,delivery,C256,5,42,69.83,lasanha,acompanhamento,51,7,5.29,13.0,37,4.3,sexta,11,nublado,nao,cancelado,
SAB-00796,2025-01-23,São Paulo,sp,local,delivery,C107,1,39,37.14,arroz,acompanhamento,75,23,16.66,42.44,81,4.7,domingo,13,nublado,sim,finalizado,
SAB-00797,2025-02-19,São Paulo,SP,ifood,local,C464,5,5,"76,97",frango_grelhado,proteina,50,0,24.08,46.7,38,2.6,quinta,13,chuva,nao,,
SAB-00798,2025-01-25,São Paulo,SP,app,local,C28,0,48,53.34,arroz,vegetariano,13,5,20.91,35.98,44,2.8,terça,17,sol,nao,procesado,
SAB-00799,2025-09-19,São Paulo,sp,ifood,delivery,C478,0,31,"66,49",carne_assada,proteina,38,13,28.89,65.07,50,2.3,sabado,21,nublado,nao,finalizado,
SAB-00800,2025-02-19,São Paulo,SP,ifood,local,C414,1,47,"62,1",lasanha,proteina,50,46,13.3,36.99,29,1.8,sexta,12,sol,nao,finalizado,
SAB-00801,28/08/2025,São Paulo,SP,ifood,delivery,C60,3,21,47.79,arroz,acompanhamento,48,15,6.14,9.39,74,3.0,sexta,21,chuva,,cancelado,
SAB-00802,2025-10-22,São Paulo,SP,ifood,delivery,C425,6,28,21.07,arroz,massa,93,33,17.38,37.87,50,4.9,segunda,13,sol,nao,cancelado,
SAB-00803,2025-05-19,São Paulo,SP,app,local,C453,4,3,64.12,lasanha,vegetariano,53,8,24.91,44.4,24,3.2,quinta,17,nublado,sim,,
SAB-00804,2025-10-01,São Paulo,SP,app,delivery,C237,7,57,40.59,lasanha,acompanhamento,14,6,28.84,84.83,13,3.5,terça,12,nublado,,finalizado,
SAB-00805,2025-01-13,São Paulo,SP,app,local,C492,5,8,69.92,carne_assada,massa,116,71,28.96,72.77,74,4.9,quarta,14,chuva,,finalizado,
SAB-00806,data_invalida,São Paulo,sp,app,delivery,C30,8,32,55.23,salada,acompanhamento,32,13,7.61,12.22,73,3.1,terça,16,chuva,sim,procesado,
SAB-00807,2025-10-21,São Paulo,SP,app,delivery,C415,2,58,"32,92",frango_grelhado,acompanhamento,32,18,28.85,52.74,26,4.1,domingo,12,sol,nao,cancelado,
SAB-00808,2025-07-29,São Paulo,sp,app,local,C290,5,30,"38,34",lasanha,massa,119,100,17.53,46.47,78,2.0,quinta,17,nublado,,cancelado,
SAB-00809,2025-02-22,São Paulo,sp,local,local,C105,6,20,"66,24",arroz,proteina,25,18,22.01,60.35,55,3.8,segunda,15,sol,sim,cancelado,
SAB-00810,2025-02-02,São Paulo,sp,app,local,C490,3,16,"29,27",salada,massa,98,95,24.69,51.39,86,1.2,domingo,10,sol,sim,finalizado,
SAB-00811,2025-02-08,São Paulo,sp,ifood,delivery,C117,3,36,69.18,carne_assada,massa,60,51,23.35,44.6,58,3.0,terça,21,sol,,procesado,
