registro_id,data_pedido,cidade,uf,sku,categoria_peca,curva_abc,estoque_atual,demanda_mensal,lead_time_dias,custo_aquisicao,preco_venda,imposto_pct,custo_frete,tempo_entrega_dias,status_entrega,avaria,devolucao,margem_lucro,observacao
AUTO-00726,2025-03-29,Uberlândia,mg,SKU5378,rolamento,B,30,104,1,694.54,1400.83,12.75,140.55,1,,nao,nao,50.42,
AUTO-00727,2025-07-19,Campinas,SP,SKU4648,engrenagem,B,47,75,15,605.03,711.89,23.38,105.98,9,entregue,sim,sim,15.01,
AUTO-00728,2025-01-16,Uberlândia,MG,SKU9825,correia,C,0,168,9,797.95,1171.39,23.08,130.2,14,procesado,sim,nao,31.88,
AUTO-00729,05/06/2025,Uberlândia,mg,SKU5577,correia,C,35,33,6,"314,44",394.27,13.63,40.3,12,entregue,sim,sim,20.25,
AUTO-00730,2025-01-06,Uberaba,MG,SKU1375,correia,B,0,51,13,589.07,1207.69,21.54,154.48,10,,nao,sim,51.22,
AUTO-00731,2025-08-21,Uberlândia,mg,SKU1468,correiaa,C,62,63,14,560.77,639.42,17.9,150.0,4,entregue,sim,sim,12.3,
AUTO-00732,2025-06-07,Uberaba,MG,SKU1737,rolamnto,B,94,87,8,518.03,910.1,14.79,123.24,7,,nao,sim,43.08,
AUTO-00733,2025-10-12,São Paulo,SP,SKU3783,rolamnto,B,96,119,15,45.09,102.78,14.07,61.14,5,procesado,nao,sim,56.13,
AUTO-00734,2025-08-29,Campinas,SP,SKU4470,correiaa,B,0,82,13,601.72,1476.88,19.92,79.8,10,,sim,sim,59.26,
AUTO-00735,data_invalida,Uberaba,MG,SKU4569,rolamnto,C,74,117,6,381.96,954.62,15.78,130.4,9,entregue,sim,sim,59.99,
AUTO-00736,2025-07-13,Campinas,SP,SKU5317,correiaa,A,24,115,1,443.19,522.2,10.48,21.97,6,,nao,nao,15.13,
AUTO-00737,2025-04-08,Uberlândia,MG,SKU9289,eixo,C,85,97,14,"30,71",46.59,5.98,196.42,4,,sim,nao,34.08,
AUTO-00738,04/08/2025,uberaba,MG,SKU8576,engrenagem,C,74,94,16,686.02,1670.24,13.19,24.51,7,,sim,nao,58.93,
AUTO-00739,05-31-2025,São Paulo,SP,SKU7285,rolamento,C,124,49,8,580.15,1339.98,6.46,114.99,1,procesado,nao,nao,56.7,
AUTO-00740,2025-09-21,São Paulo,SP,SKU3126,correiaa,C,50,110,14,592.88,1146.18,5.83,145.54,6,atrasado,nao,sim,48.27,
AUTO-00741,2025-02-13,Campinas,SP,SKU9247,eixo,A,88,89,11,146.06,164.84,10.28,153.82,6,,sim,nao,11.39,
AUTO-00742,2025-03-28,São Paulo,SP,SKU3115,rolamnto,B,2,93,6,"303,78",453.2,24.42,90.11,8,entregue,nao,nao,32.97,
AUTO-00743,07-04-2025,São Paulo,sp,SKU9027,correiaa,C,41,59,9,335.33,546.23,20.86,169.87,2,atrasado,sim,nao,38.61,
AUTO-00744,2025-04-18,Uberlândia,MG,SKU1982,correiaa,B,0,95,12,217.95,265.25,5.5,94.23,7,,sim,nao,17.83,
AUTO-00745,2025-09-03,Uberlândia,MG,SKU6859,rolamnto,B,31,94,5,703.68,1551.17,23.3,36.22,8,atrasado,nao,nao,54.64,
AUTO-00746,2025-03-30,uberaba,MG,SKU6966,correiaa,A,77,112,16,"405,85",584.92,12.89,57.14,10,atrasado,sim,sim,30.61,
AUTO-00747,2025-04-24,Uberlândia,MG,SKU5489,correiaa,C,79,98,8,72.8,98.41,17.23,47.54,5,entregue,sim,sim,26.02,
AUTO-00748,2025-03-29,Uberlândia,MG,SKU2019,eixo,C,60,70,8,333.42,513.94,7.51,192.42,7,,sim,nao,35.12,
AUTO-00749,2025-09-22,São Paulo,SP,SKU9887,rolamnto,B,89,120,10,"183,85",246.78,19.56,154.75,13,,nao,nao,25.5,
AUTO-00750,2025-07-08,campinas,SP,SKU6254,outros,C,87,157,1,393.64,955.06,13.13,197.04,7,atrasado,sim,sim,58.78,
AUTO-00751,28/06/2025,Campinas,SP,SKU1046,correiaa,C,0,117,15,255.24,340.38,8.64,145.92,3,atrasado,sim,sim,25.01,
AUTO-00752,18/03/2025,Campinas,sp,SKU3781,engrenagem,A,44,81,12,167.31,330.09,14.46,20.45,11,entregue,nao,nao,49.31,
AUTO-00753,2025-08-21,Campinas,SP,SKU8223,eixo,C,23,77,13,80.36,149.44,6.61,62.86,10,entregue,nao,nao,46.23,
AUTO-00754,2025-08-14,Campinas,SP,SKU9958,outros,A,57,45,8,229.08,460.9,5.92,87.29,8,,nao,sim,50.3,
AUTO-00755,2025-03-30,Uberlândia,MG,SKU7687,rolamnto,B,119,111,1,600.55,1195.28,10.7,152.13,2,,sim,sim,49.76,
AUTO-00756,2025-03-08,Uberlândia,MG,SKU4148,rolamento,A,55,39,9,768.67,1500.1,15.33,38.02,11,,nao,nao,48.76,
AUTO-00757,2025-08-25,Uberlândia,MG,SKU5473,correiaa,C,53,133,17,640.05,1590.16,9.73,96.36,9,,nao,nao,59.75,
AUTO-00758,24/06/2025,Uberaba,MG,SKU5647,correia,C,69,128,13,"29,8",52.47,8.81,173.78,1,atrasado,nao,sim,43.21,
AUTO-00759,2025-01-09,São Paulo,SP,SKU7557,correiaa,C,86,128,10,631.59,977.16,11.45,169.99,8,,sim,sim,35.36,
AUTO-00760,07/05/2025,Uberlândia,MG,SKU3805,eixo,B,94,73,9,509.55,766.11,12.16,97.11,3,procesado,sim,nao,33.49,
AUTO-00761,data_invalida,Uberlândia,MG,SKU5705,rolamnto,A,0,1,7,"698,43",1257.45,12.62,50.96,14,entregue,sim,nao,44.46,
AUTO-00762,2025-09-20,campinas,SP,SKU7039,correia,A,101,115,16,"664,89",921.3,15.59,86.19,2,entregue,sim,nao,27.83,
AUTO-00763,2025-04-08,São Paulo,SP,SKU2506,rolamnto,B,0,80,20,359.32,821.66,18.6,180.56,2,entregue,sim,sim,56.27,
AUTO-00764,08-24-2025,uberaba,MG,SKU1539,correiaa,B,29,125,10,667.81,1596.41,12.38,71.62,13,procesado,sim,nao,58.17,
AUTO-00765,2025-10-16,Uberlândia,MG,SKU3349,rolamnto,C,30,117,17,699.53,841.91,23.99,185.91,10,entregue,sim,nao,16.91,
AUTO-00766,25/10/2025,Uberaba,MG,SKU1833,correiaa,B,40,64,3,39.85,82.55,11.9,104.22,5,atrasado,sim,nao,51.73,
AUTO-00767,02-25-2025,Uberaba,MG,SKU1747,rolamnto,C,99,53,21,"309,08",748.98,11.38,73.87,5,atrasado,sim,sim,58.73,
AUTO-00768,2025-03-11,campinas,SP,SKU6184,correiaa,C,0,87,1,295.75,525.19,7.63,57.85,8,,sim,sim,43.69,
AUTO-00769,2025-05-16,Uberlândia,MG,SKU8524,rolamnto,B,27,31,8,466.42,1132.48,19.05,28.05,9,,sim,sim,58.81,
AUTO-00770,2025-05-09,Uberlândia,MG,SKU8276,correiaa,B,29,137,13,549.58,749.71,18.63,14.36,9,entregue,sim,sim,26.69,
AUTO-00771,15/01/2025,Uberaba,MG,SKU4720,correiaa,C,83,9,1,438.17,488.39,17.53,141.68,8,entregue,nao,sim,10.28,
AUTO-00772,2025-02-19,uberaba,mg,SKU5210,rolamnto,A,138,21,8,"52,94",106.05,21.96,97.53,1,,nao,nao,50.08,
AUTO-00773,2025-03-10,Uberlândia,mg,SKU6515,correiaa,C,105,0,7,"709,67",906.31,24.29,13.7,16,procesado,nao,sim,21.7,
AUTO-00774,2025-07-17,Uberlândia,MG,SKU9453,rolamnto,C,157,50,13,"623,11",1356.55,12.87,73.63,1,,sim,sim,54.07,
AUTO-00775,03-21-2025,Uberlândia,MG,SKU8977,rolamnto,A,124,83,3,558.89,619.76,21.19,93.7,3,procesado,nao,nao,9.82,
AUTO-00776,2025-01-13,Uberaba,MG,SKU5196,rolamento,A,28,47,13,235.59,526.35,15.25,154.67,5,,sim,nao,55.24,
AUTO-00777,2025-01-14,Campinas,SP,SKU4905,correia,A,94,57,16,619.09,1130.75,21.88,49.01,3,entregue,nao,sim,45.25,
AUTO-00778,2025-06-23,Uberaba,mg,SKU2282,correiaa,B,122,37,11,648.75,833.09,7.47,75.1,9,,sim,sim,22.13,
AUTO-00779,data_invalida,Campinas,SP,SKU9117,correia,A,0,105,9,723.04,1471.84,7.76,110.97,5,entregue,nao,nao,50.88,
AUTO-00780,2025-10-21,São Paulo,SP,SKU7589,correiaa,B,98,77,11,780.78,1016.79,11.75,28.67,10,procesado,nao,sim,23.21,
AUTO-00781,2025-08-02,São Paulo,SP,SKU1574,correia,A,43,73,9,360.9,401.24,7.26,155.46,5,,nao,nao,10.05,
AUTO-00782,2025-07-13,Campinas,SP,SKU7071,correiaa,B,35,136,7,159.65,270.56,21.38,84.2,1,procesado,sim,sim,40.99,
AUTO-00783,2025-08-05,Campinas,SP,SKU8390,correiaa,A,150,53,10,545.47,1260.88,7.63,144.87,11,atrasado,nao,sim,56.74,
AUTO-00784,2025-05-09,Uberlândia,MG,SKU7410,correiaa,C,53,80,10,58.48,73.79,7.01,190.47,6,entregue,sim,sim,20.75,
AUTO-00785,2025-08-24,Campinas,SP,SKU6416,rolamento,A,37,106,10,588.96,1321.5,14.14,59.72,13,procesado,sim,sim,55.43,
AUTO-00786,2025-06-12,Uberlândia,MG,SKU2753,eixo,A,15,132,8,793.97,1738.88,18.01,181.05,8,,nao,nao,54.34,
AUTO-00787,10-02-2025,são paulo,SP,SKU8838,rolamnto,C,109,131,16,21.47,51.95,9.22,64.92,7,atrasado,nao,nao,58.67,
AUTO-00788,2025-10-22,Campinas,SP,SKU3987,rolamnto,C,42,48,9,"664,02",1390.31,15.03,105.17,5,atrasado,sim,nao,52.24,
AUTO-00789,02-09-2025,Campinas,SP,SKU1665,correiaa,C,101,122,10,762.22,866.05,18.45,185.63,7,atrasado,nao,nao,11.99,
AUTO-00790,2025-05-17,São Paulo,SP,SKU5370,rolamento,C,68,116,11,448.47,630.72,11.52,167.6,11,procesado,nao,sim,28.9,
AUTO-00791,2025-02-05,Uberlândia,MG,SKU6324,correiaa,C,102,57,4,278.05,618.07,6.73,66.94,13,atrasado,nao,nao,55.01,
AUTO-00792,2025-09-01,São Paulo,SP,SKU8303,eixo,A,76,52,16,572.96,730.24,9.51,89.63,10,atrasado,sim,nao,21.54,
AUTO-00793,data_invalida,São Paulo,sp,SKU9794,rolamnto,B,38,78,13,709.15,936.6,11.68,98.63,5,procesado,sim,nao,24.28,
AUTO-00794,2025-01-01,Uberaba,MG,SKU2222,correiaa,A,100,73,15,"784,62",1313.78,7.73,29.61,5,,sim,nao,40.28,
AUTO-00795,15/01/2025,uberaba,MG,SKU9425,engrenagem,B,138,95,9,742.8,1690.45,14.1,23.99,12,procesado,nao,sim,56.06,
AUTO-00796,2025-04-16,Uberlândia,MG,SKU6015,rolamnto,B,88,60,10,478.88,822.78,24.04,196.86,11,,sim,nao,41.8,
AUTO-00797,2025-09-11,Uberaba,MG,SKU9265,correiaa,A,38,53,12,418.05,720.58,24.68,108.34,16,,nao,sim,41.98,
AUTO-00798,10-08-2025,São Paulo,SP,SKU7855,correiaa,C,91,77,13,311.51,636.53,19.96,149.93,11,procesado,sim,sim,51.06,
AUTO-00799,2025-05-14,Uberlândia,MG,SKU3728,rolamnto,A,20,121,16,344.64,518.73,24.71,78.83,1,,nao,sim,33.56,
AUTO-00800,2025-02-06,Uberaba,MG,SKU8374,rolamnto,B,117,50,9,"516,37",1036.41,13.96,145.96,16,,nao,sim,50.18,
AUTO-00801,2025-03-19,Uberlândia,MG,SKU6908,engrenagem,C,46,7,5,223.28,361.17,20.75,179.23,2,,sim,sim,38.18,
AUTO-00802,20/06/2025,Uberlândia,MG,SKU5367,outros,B,83,67,19,"115,28",143.19,18.39,90.39,12,,nao,nao,19.49,
AUTO-00803,data_invalida,Uberaba,MG,SKU5012,outros,A,32,59,1,407.22,675.32,11.38,56.17,12,procesado,nao,sim,39.7,
AUTO-00804,2025-05-29,São Paulo,SP,SKU7328,rolamento,C,73,64,12,745.18,1464.12,8.41,105.99,9,atrasado,sim,nao,49.1,
AUTO-00805,2025-02-22,São Paulo,SP,SKU3667,engrenagem,A,55,223,9,682.05,777.95,6.64,88.25,7,,sim,nao,12.33,
AUTO-00806,2025-03-07,São Paulo,SP,SKU8350,rolamnto,C,121,141,1,523.94,1275.27,6.13,81.27,6,procesado,sim,sim,58.92,
AUTO-00807,03-04-2025,Uberlândia,MG,SKU3932,correiaa,A,50,27,4,"682,49",1010.95,11.85,32.04,5,procesado,nao,sim,32.49,
AUTO-00808,2025-03-02,Uberaba,MG,SKU1592,correiaa,A,67,43,14,700.05,1639.37,17.78,114.06,10,atrasado,sim,sim,57.3,
AUTO-00809,09-14-2025,são paulo,SP,SKU3234,correia,C,23,116,4,298.4,643.75,20.2,164.05,4,procesado,sim,nao,53.65,
AUTO-00810,2025-01-13,são paulo,SP,SKU1091,outros,C,0,43,8,50.47,113.05,21.67,134.6,2,atrasado,nao,nao,55.36,
AUTO-00811,2025-05-26,Campinas,SP,SKU6204,rolamnto,A,64,54,12,"491,2",1036.38,12.36,77.9,3,procesado,sim,sim,52.6,
AUTO-00812,10-01-2025,Uberaba,MG,SKU8177,rolamnto,C,17,0,11,173.34,257.69,11.21,132.99,7,procesado,sim,nao,32.73,
AUTO-00813,2025-04-05,campinas,SP,SKU4184,rolamnto,C,64,20,11,242.01,293.02,23.32,12.68,10,procesado,sim,sim,17.41,
AUTO-00814,2025-04-02,Campinas,SP,SKU2159,rolamnto,C,0,91,18,"162,57",362.67,7.26,126.55,4,entregue,sim,sim,55.17,
AUTO-00815,27/02/2025,Uberlândia,MG,SKU4323,rolamnto,B,116,4,17,"176,84",341.22,11.43,160.84,7,atrasado,nao,nao,48.17,
AUTO-00816,05-20-2025,Uberaba,mg,SKU2522,rolamnto,B,88,97,14,578.94,1265.44,13.17,188.49,7,atrasado,sim,nao,54.25,
AUTO-00817,2025-08-28,uberlândia,MG,SKU3522,correiaa,A,77,85,10,497.27,953.3,8.55,32.63,10,atrasado,nao,nao,47.84,
AUTO-00818,2025-03-22,Uberlândia,MG,SKU5898,correiaa,A,51,98,6,342.03,437.27,15.5,123.12,10,entregue,sim,nao,21.78,
AUTO-00819,2025-01-14,Uberaba,MG,SKU2655,rolamnto,C,140,103,7,"794,91",1587.69,21.17,112.83,12,procesado,nao,nao,49.93,
AUTO-00820,2025-07-17,Uberlândia,MG,SKU7837,rolamento,B,71,137,1,610.55,1122.44,6.42,146.87,4,atrasado,nao,sim,45.61,
AUTO-00821,2025-08-16,Uberlândia,MG,SKU3834,rolamento,C,45,80,9,652.59,1612.19,17.17,185.88,12,atrasado,nao,nao,59.52,
AUTO-00822,2025-03-16,São Paulo,SP,SKU7164,outros,C,67,40,13,767.75,1714.47,17.55,98.36,7,,sim,sim,55.22,
AUTO-00823,2025-04-04,Campinas,SP,SKU9542,correiaa,C,146,25,12,106.82,168.27,6.11,64.35,10,,sim,sim,36.52,
AUTO-00824,2025-07-31,uberaba,MG,SKU4917,correiaa,B,174,39,6,73.61,90.76,18.12,76.1,7,,sim,nao,18.9,
AUTO-00825,2025-03-22,Uberaba,MG,SKU2380,rolamnto,A,99,120,10,271.71,462.38,8.77,56.65,8,entregue,nao,sim,41.24,
AUTO-00826,2025-08-20,São Paulo,SP,SKU1622,rolamento,A,99,58,15,"379,65",488.05,17.44,59.58,7,entregue,nao,sim,22.21,
AUTO-00827,2025-08-13,São Paulo,SP,SKU5893,correiaa,C,117,92,7,"633,83",721.77,23.74,34.63,9,entregue,sim,nao,12.18,
AUTO-00828,2025-04-06,Uberaba,MG,SKU5427,rolamnto,C,119,103,13,602.0,952.95,21.16,175.93,1,atrasado,sim,sim,36.83,
AUTO-00829,2025-06-12,Uberlândia,MG,SKU2496,rolamnto,C,0,111,10,269.37,328.88,20.84,120.85,11,atrasado,sim,sim,18.09,
AUTO-00830,2025-02-08,Uberaba,MG,SKU6656,correia,C,17,146,9,787.51,1775.7,16.46,58.84,7,,sim,sim,55.65,
AUTO-00831,2025-06-12,Uberlândia,MG,SKU9195,rolamento,C,69,85,10,769.88,1057.63,18.58,158.43,1,atrasado,sim,nao,27.21,
AUTO-00832,2025-01-18,São Paulo,sp,SKU3874,engrenagem,A,84,50,9,106.41,117.49,16.72,59.27,2,,nao,sim,9.43,
AUTO-00833,26/10/2025,Uberaba,mg,SKU3031,rolamnto,B,0,10,15,522.45,1121.28,7.27,82.98,8,atrasado,sim,sim,53.41,
AUTO-00834,2025-06-13,Uberlândia,MG,SKU9143,correiaa,C,37,52,15,736.33,1420.23,23.99,78.8,7,atrasado,sim,sim,48.15,
AUTO-00835,2025-06-06,Uberaba,MG,SKU7040,correiaa,C,43,28,13,"722,35",1680.96,10.09,175.8,7,,nao,nao,57.03,
AUTO-00836,05-14-2025,Campinas,SP,SKU6625,rolamnto,A,125,76,9,646.32,1534.42,19.61,154.88,10,atrasado,sim,sim,57.88,
AUTO-00837,03/05/2025,Uberaba,MG,SKU1969,correiaa,A,119,89,4,"660,95",1289.96,7.79,172.41,5,procesado,nao,sim,48.76,
AUTO-00838,2025-03-14,São Paulo,SP,SKU8923,correiaa,A,0,144,12,"315,48",612.92,7.37,46.98,2,procesado,nao,sim,48.53,
AUTO-00839,2025-02-21,Uberlândia,MG,SKU5191,rolamnto,B,78,72,11,61.37,145.87,20.64,38.34,7,entregue,nao,sim,57.93,
AUTO-00840,2025-08-27,Uberaba,MG,SKU2178,outros,C,88,84,3,474.93,902.98,11.63,104.34,8,procesado,sim,sim,47.4,
AUTO-00841,2025-10-16,São Paulo,SP,SKU5602,correia,C,96,111,17,273.69,442.5,8.98,33.67,6,,nao,sim,38.15,
AUTO-00842,2025-01-04,campinas,SP,SKU4518,outros,B,0,100,18,74.72,87.9,12.5,185.42,9,atrasado,nao,nao,14.99,
AUTO-00843,2025-04-11,Campinas,SP,SKU2944,correiaa,A,129,98,16,573.81,1200.59,17.51,147.87,8,procesado,nao,nao,52.21,
AUTO-00844,2025-05-29,São Paulo,SP,SKU8774,engrenagem,B,108,61,4,192.0,330.12,6.27,33.74,10,procesado,nao,sim,41.84,
AUTO-00845,02-27-2025,Uberlândia,MG,SKU7203,correiaa,B,117,163,8,469.62,683.11,17.04,150.67,1,procesado,sim,nao,31.25,
AUTO-00846,2025-06-16,Uberaba,MG,SKU1976,rolamnto,B,148,49,1,359.88,874.69,15.77,60.48,8,procesado,nao,nao,58.86,
AUTO-00847,2025-01-17,São Paulo,SP,SKU1886,rolamnto,C,131,110,7,"159,79",188.98,12.41,103.53,8,,sim,nao,15.45,
AUTO-00848,2025-06-24,Campinas,SP,SKU9765,rolamnto,A,63,13,12,477.76,1003.6,16.59,191.45,10,atrasado,nao,sim,52.4,
AUTO-00849,2025-10-13,São Paulo,SP,SKU9174,correiaa,B,96,48,10,422.54,874.48,10.87,92.87,9,,sim,nao,51.68,
AUTO-00850,2025-10-02,Uberaba,MG,SKU8050,rolamnto,A,0,88,4,784.86,1834.36,16.68,172.01,1,procesado,sim,nao,57.21,
AUTO-00851,2025-09-11,Uberlândia,MG,SKU8072,correiaa,B,64,83,11,553.06,827.0,5.49,133.21,11,,nao,sim,33.12,
AUTO-00852,02-07-2025,uberlândia,MG,SKU9226,correiaa,B,0,13,5,549.77,1160.13,21.54,194.43,11,entregue,sim,nao,52.61,
AUTO-00853,06-03-2025,São Paulo,SP,SKU1580,correiaa,C,80,48,11,640.4,1581.38,14.94,158.16,5,,nao,sim,59.5,
AUTO-00854,2025-09-19,Uberaba,MG,SKU2091,rolamento,B,107,63,12,563.32,1303.6,13.97,86.3,5,,sim,nao,56.79,
AUTO-00855,2025-10-07,Uberlândia,MG,SKU4453,correiaa,C,52,71,12,784.58,1783.49,17.07,128.38,5,entregue,nao,nao,56.01,
AUTO-00856,2025-03-14,Uberaba,MG,SKU9274,correiaa,A,91,111,7,525.86,943.56,13.06,167.24,6,entregue,sim,nao,44.27,
AUTO-00857,08/06/2025,Uberaba,MG,SKU9115,rolamnto,B,0,86,18,744.73,1686.21,12.62,69.25,8,procesado,sim,nao,55.83,
AUTO-00858,2025-04-08,São Paulo,SP,SKU3461,rolamnto,C,85,69,1,428.04,972.8,10.83,137.62,2,,sim,nao,56.0,
AUTO-00859,09/08/2025,Uberlândia,MG,SKU7572,rolamento,C,0,72,12,255.53,563.75,10.62,118.77,7,procesado,sim,nao,54.67,
AUTO-00860,data_invalida,Uberlândia,MG,SKU9942,outros,C,147,104,13,96.98,109.43,18.67,12.65,3,,sim,sim,11.38,
AUTO-00861,2025-05-20,Uberlândia,MG,SKU7838,outros,B,22,139,11,"151,84",326.29,20.29,68.96,6,procesado,sim,sim,53.46,
AUTO-00862,2025-05-09,Uberlândia,MG,SKU5200,rolamnto,B,72,58,6,503.98,640.99,18.84,198.16,2,atrasado,nao,nao,21.37,
AUTO-00863,data_invalida,Uberaba,MG,SKU1428,correia,A,103,127,4,756.04,1368.75,19.38,92.55,5,,sim,nao,44.76,
AUTO-00864,2025-06-29,Uberaba,MG,SKU3254,correia,B,86,55,21,141.15,242.83,18.14,113.41,9,atrasado,nao,sim,41.87,
AUTO-00865,2025-09-14,Uberlândia,MG,SKU2354,engrenagem,C,14,42,6,548.94,779.37,18.94,156.12,7,procesado,nao,sim,29.57,
AUTO-00866,2025-10-20,Uberaba,MG,SKU7922,rolamnto,A,102,122,10,587.09,996.86,5.79,38.43,4,procesado,sim,nao,41.11,
AUTO-00867,02-10-2025,Uberaba,MG,SKU2855,rolamnto,A,16,75,13,511.15,725.66,19.94,65.46,3,atrasado,nao,sim,29.56,
AUTO-00868,11/04/2025,São Paulo,SP,SKU1368,rolamnto,B,24,56,3,"650,62",1080.05,21.96,101.25,7,atrasado,nao,sim,39.76,
AUTO-00869,2025-09-21,Uberaba,MG,SKU7320,engrenagem,C,37,36,5,715.23,1722.92,10.99,179.81,1,entregue,nao,nao,58.49,
AUTO-00870,2025-09-05,Uberaba,MG,SKU8832,rolamnto,C,0,84,10,503.25,1168.24,16.98,55.38,7,entregue,sim,nao,56.92,
AUTO-00871,2025-01-15,São Paulo,SP,SKU9705,rolamnto,C,67,127,13,"139,03",214.92,12.41,186.45,15,,nao,sim,35.31,
AUTO-00872,2025-08-05,Uberlândia,MG,SKU1210,rolamento,C,88,39,7,"40,32",46.2,5.96,101.16,3,atrasado,sim,nao,12.73,
AUTO-00873,11/01/2025,Uberaba,MG,SKU6275,correiaa,B,90,85,6,278.43,363.84,11.15,151.43,8,atrasado,sim,nao,23.47,
AUTO-00874,2025-10-15,Campinas,SP,SKU7051,correiaa,C,61,61,9,651.23,844.13,23.04,16.43,11,atrasado,sim,nao,22.85,
AUTO-00875,2025-06-29,São Paulo,sp,SKU2465,correiaa,C,80,41,18,"604,49",688.94,24.99,163.09,6,atrasado,sim,sim,12.26,
AUTO-00876,2025-05-07,Uberaba,MG,SKU9260,rolamnto,C,57,106,4,153.43,192.35,20.03,125.44,9,atrasado,sim,nao,20.23,
AUTO-00877,2025-07-25,São Paulo,SP,SKU1418,rolamnto,A,0,150,11,421.4,1048.94,12.88,37.59,4,atrasado,sim,sim,59.83,
AUTO-00878,09/10/2025,Campinas,SP,SKU9430,outros,A,64,7,12,526.53,1118.96,16.82,71.19,6,atrasado,nao,sim,52.94,
AUTO-00879,2025-03-31,uberaba,MG,SKU3079,rolamnto,B,37,74,8,"710,04",1199.81,11.52,119.91,9,procesado,nao,nao,40.82,
AUTO-00880,2025-05-08,Uberaba,MG,SKU3155,rolamnto,C,45,76,1,419.87,514.98,8.06,185.56,3,atrasado,sim,sim,18.47,
AUTO-00881,2025-07-13,Uberaba,MG,SKU9132,rolamento,C,53,93,7,242.5,411.61,5.53,145.1,12,atrasado,nao,nao,41.09,
AUTO-00882,2025-10-10,Uberlândia,MG,SKU2786,correiaa,B,79,33,4,191.82,473.07,22.26,179.72,8,procesado,nao,nao,59.45,
AUTO-00883,2025-04-11,São Paulo,SP,SKU9903,correiaa,B,0,128,9,"329,5",375.87,18.56,106.74,12,,sim,nao,12.34,
AUTO-00884,2025-06-14,Uberlândia,MG,SKU1673,correiaa,C,13,49,7,20.0,39.22,22.72,158.9,9,atrasado,nao,nao,49.01,
AUTO-00885,2025-07-03,Uberaba,MG,SKU3610,correiaa,C,30,100,1,799.0,1151.79,20.23,169.52,8,procesado,nao,nao,30.63,
AUTO-00886,2025-10-01,São Paulo,SP,SKU2261,rolamnto,A,105,48,13,444.58,886.45,12.13,182.84,11,,nao,sim,49.85,
AUTO-00887,2025-03-13,Uberlândia,MG,SKU1642,correiaa,B,116,118,1,434.57,862.4,15.53,192.68,6,,sim,sim,49.61,
AUTO-00888,2025-07-21,Campinas,SP,SKU1350,rolamnto,C,36,80,15,"614,87",1320.32,21.27,57.44,5,procesado,nao,sim,53.43,
AUTO-00889,2025-09-03,São Paulo,SP,SKU4955,eixo,A,91,46,10,186.92,381.18,18.33,49.17,1,entregue,sim,nao,50.96,
AUTO-00890,14/02/2025,São Paulo,SP,SKU4958,outros,B,62,160,17,648.75,1087.24,20.25,135.07,6,entregue,sim,sim,40.33,
AUTO-00891,2025-08-01,Uberlândia,mg,SKU5424,eixo,B,87,69,10,574.38,1163.04,6.37,29.26,1,,nao,nao,50.61,
AUTO-00892,2025-05-27,Uberlândia,MG,SKU7727,correiaa,B,75,40,15,119.48,181.63,22.78,39.0,3,,nao,sim,34.22,
AUTO-00893,data_invalida,São Paulo,SP,SKU4216,correiaa,C,0,90,12,317.78,379.13,16.94,42.28,7,atrasado,nao,nao,16.18,
AUTO-00894,2025-02-28,Campinas,SP,SKU4102,rolamnto,C,8,86,10,"313,28",345.44,12.7,62.09,12,procesado,nao,sim,9.31,
AUTO-00895,01-14-2025,Campinas,SP,SKU7954,outros,B,51,132,10,"139,52",342.9,14.96,61.29,7,procesado,sim,nao,59.31,
AUTO-00896,12/01/2025,São Paulo,SP,SKU4138,correia,A,0,127,14,194.45,396.73,11.68,35.99,6,,nao,nao,50.99,
AUTO-00897,2025-04-09,Campinas,SP,SKU9500,correiaa,A,67,88,5,243.31,606.93,5.27,146.74,5,entregue,nao,sim,59.91,
AUTO-00898,2025-08-05,Uberlândia,MG,SKU6167,correiaa,B,51,98,13,"753,78",1536.88,20.22,128.13,5,,sim,nao,50.95,
AUTO-00899,03-18-2025,Uberlândia,MG,SKU7173,rolamnto,C,28,122,10,"352,38",477.93,23.97,106.2,4,procesado,nao,sim,26.27,
AUTO-00900,10-24-2025,São Paulo,SP,SKU1525,rolamnto,A,30,117,12,727.18,1448.5,9.82,34.27,2,atrasado,nao,sim,49.8,
AUTO-00901,2025-07-29,Uberaba,MG,SKU4690,rolamento,C,13,99,9,778.87,862.61,23.05,57.63,19,procesado,nao,nao,9.71,
AUTO-00902,2025-04-27,Uberlândia,mg,SKU6391,correiaa,B,108,67,9,625.11,1502.15,17.56,29.59,9,atrasado,sim,sim,58.39,
AUTO-00903,2025-05-07,Uberaba,MG,SKU2266,rolamento,C,2,72,10,190.75,432.66,10.83,145.32,5,,nao,sim,55.91,
AUTO-00904,2025-10-22,São Paulo,SP,SKU6734,rolamnto,B,64,80,20,619.56,1057.72,10.28,153.69,5,atrasado,nao,sim,41.42,
AUTO-00905,data_invalida,São Paulo,sp,SKU3970,correia,B,0,119,8,"539,56",675.77,12.25,54.71,5,atrasado,sim,nao,20.16,
AUTO-00906,2025-09-09,Uberlândia,MG,SKU2497,rolamnto,C,159,114,4,47.32,94.06,23.49,31.85,7,entregue,nao,sim,49.69,
AUTO-00907,data_invalida,São Paulo,SP,SKU6476,correia,C,58,84,13,323.76,489.19,24.38,117.59,1,procesado,nao,nao,33.82,
